event_id_cnty,event_date,year,country,notes,note_hash
ESP21992,2025-08-21,2025,Spain,"On 21 August 2025, in the afternoon, several hundred people, including members of CIG, BNG, and the youth group New Galicia (Galiza Nova), protested in A Coruna (Galicia) against the regional government's forestry policy. Demonstrators, gathered at the Obelisco under the slogan 'Never Again,' demanded the resignation of Galicia's president Alfonso Rueda over the wave of wildfires and called for a shift toward sustainable forestry policies to prevent future fires.",c482ebdc74175a990da4628686040d916f4dafe6893d428a210770d97eb5afa2
GBR6333,2023-04-08,2023,United Kingdom,"On 8 April 2023, members of Animal Rebellion blocked the meat aisle of a supermarket in Southampton in protests of people eating lamb at Easter. The group is urging both the public and the government to aid farmers in transitioning towards plant-based food systems. The event was part of a coordinated set of demonstrations across the UK.",8622908f233e2ccbf1535aa97fe0604dfc92021013e8dfef4347b87b151010e5
BGR4118,2025-03-19,2025,Bulgaria,"On 19 March 2025, the owners and employees of the restaurant industry from Velingrad joined the national protest of the restaurant industry to express their dissatisfaction with the return of the 20 percent VAT in the sector at the beginning of the year. Until the end of 2024, the value-added tax for restaurants was 9 percent, a measure introduced as a support during the COVID-19 epidemic in the country. Since January, it has been 20 percent again, which industry workers claim is severely undercutting their profits.",9e19b85d80567505485c78ec42633de789d643e53df577584936d18b85209e61
FRA2478,2020-06-22,2020,France,"On 22 June 2020, police officers gathered in front of the Prefecture of Bobigny at the call of the Alliance union. They protested over the 'stigmatization of police' and against 'violence against police', after a mural was painted in the context of the Justice for Adama and Black Lives Matter protest movements.",927d57617922d88f4014b1a302f3851ae9c75a756797e4b68006b0da4f236421
SWE4218,2023-05-25,2023,Sweden,"On 25 May 2023, Extinction Rebellion activists staged various blockades and demonstrations in Gothenburg (Goteborg) to oppose the fossil fuel industry and urging immediate action to combat climate change.",6f2de51f150167a0dfc3d18fdd13d63c692e63eb8d6b41a1d4c24203a25cef38
SRB375,2019-02-08,2019,Serbia,"On 8 February 2019, in Topola, Serbia, citizens held an anti-government protest, part of a series of protests held throughout the country for several consecutive weeks.",94726a506ed7ba00663dc7b8cf0971a09a908c7240b03c210e6fdefccaa33a57
FRA4938,2020-12-05,2020,France,"On 5 December 2020, around 50 persons demonstrated in Gueret. They called for the removal of article 24 of the 'comprehensive security' bill and denounced its potential infringement of the principle of freedom of information, especially on reporting on police brutality. The article criminalizes disseminating images with personal identifiers of a police or military officer, with the aim of affecting his or her physical or psychological integrity.",3cfcbafb18400411159c345f3394d2537a5a11c967e35570449a0fc889d455dd
BEL2104,2022-10-27,2022,Belgium,"On 27 October 2022, an unknown number of people staged a protest in the European Quarter in Brussels - Ville de Bruxelles to denounce the EU's new pesticide policy. The protest was an initiative of the Good Food Good Farming coalition.",1bc8ba3576f05a623583808d91695c900e09215ec74ec9baaa81a1f8fe81b65a
FIN1032,2023-08-12,2023,Finland,"On 12 August 2023, demonstrators, including Sami people participated in the Pride March in Hetta, Lappi, in support of the rights of the LGBT+ community.",e2daa0b943d294bffbba8cdc99b80ee7e74e36d5f391f0411b03a9817728e655
DEU23221,2024-11-25,2024,Germany,"On 25 November 2024, up to 1,700 people gathered in Berlin - Friedrichshain-Kreuzberg (Berlin) for a pro-Palestinian demonstration against Israel's actions in Gaza. The demonstration turned violent as some participants threw bottles and paint buckets at police officers, physically attacked some, and chanted slogans supporting Hamas. Police responded with pepper spray and detained 29 participants for criminal chants in Arabic and displaying Hamas symbols. Eleven police officers were injured during the clashes.",b70985199cf179285a9819b9301ba3aba0ecbd8bb49e9d610a848d742bf497d2
MKD818,2022-08-27,2022,North Macedonia,"On 27 August 2022, plum farmers protested in Berovo due to the unorganized purchasing of their produce, a sensitive and season-specific crop, and demanded that the government change its approach to plum purchases.",b41e64b1c14c2a8c72f286e09b4127bc1ca7fe6ffec0d9cbbc039affc660755d
GRC1968,2020-06-04,2020,Greece,"On 4 June 2020, 15-20 protesters rallied outside the Evelpidon court complex in Athens-Central Athens to express their solidarity to those arrested during the previous day's violent march to the United States embassy in solidarity with the Black Lives Matter demonstrations in the United States over the death of George Floyd in police custody.",469563b608dc6db9e1acfcc7e89305db3a2f3bcefa06259a5b861536bcbf331c
ESP13091,2023-04-16,2023,Spain,"On 16 April 2023, dozens of cars were driven by members of the Federation of Services, Mobility and Consumption of UGT Cordoba (FeSMC) union through Cordoba (Andalucia) as a protest against the extension of shop's opening hours on Sundays and holidays after the city was declared an Area of Great Tourist Influx, denouncing the indirect impact tourism would have on their work-life balance.",b68b1d5b9b16a1e0ae2df28925d47f058ee9ce1debe8a477dab47b042db43a20
IRL1684,2025-04-10,2025,Ireland,"On 10 April 2025, hundreds of residents staged a protest in Bray (Wicklow) against Wicklow County Council's N11/M11 Bus Priority Interim Scheme (BPIS), which would permanently close key exits-including the Herbert Road junction-to prioritize buses. Protesters had Hi-Viz vests, banners, and placards while slowing traffic in the area during the rush hour.",8f6c06457e073f530b99dc9787d35a15977e7285e74cd2db9e9b3ad2cc6783e4
ITA16530,2022-07-23,2022,Italy,"On 23 July 2022, as part of the Messina Pride parade, 2,000 people took to the streets in Messina (Messina, Sicilia) to protest in support of LGBT rights and against discrimination. Students, Arcigay activists, PD, M5S, More Europe, AU affiliates and at least one municipal councilor also took part in the demonstration.",c58f30e91a8007f456043535c7a7580544ffda88868f8654e11d4a7eea91d3b4
ITA26773,2025-05-19,2025,Italy,"On 19 May 2025, people, including PD and CGIL affiliates and Deputy and PD national secretary Elly Schlein, gathered outside the RAI headquarters in Roma - Della Vittoria (Lazio) to denounce the lack of media coverage regarding the upcoming referendums scheduled for 8-9 June 2025, including the one proposing to reduce the residency requirement for applying for Italian citizenship from ten to five years.",5387f418788ff396f114a0c227b1bd055575d69999d13daf3b2d76d05ac18be8
DEU23442,2024-12-28,2024,Germany,"On 28 December 2024, around 600 people, organized by the Citizen's Forum Schwaben, took part in a protest, marching through Augsburg (Bayern), involving around 100 vehicles, including 30 tractors, expressing dissatisfaction with the 'current issues in rural areas.'",93bd8d7da084c98ace60387115d93b544f64267031b2ed58083c07d4fbb3708a
BGR2230,2022-01-27,2022,Bulgaria,"On 27 January 2022, owners and workers in the restaurant industry protested in Stara Zagora against the most recent coronavirus safety measures, claiming that they are at a loss already due to the pandemic and can't make enough profit when restaurants work until 10 pm and only at half capacity.",74e8dba65339bc8f749a6363448fab1e77f3adb7c0045870ed39185ddc1bef1d
DNK1394,2021-11-06,2021,Denmark,"On 6 November 2021, environmental activists from various organisation took part in the 'People's Climate March' in Randers calling on world leaders to take action on climate change amid COP26 Summit.",0cc758ccaaeb13681c203b9e14ed23ab56c121abbd3d7593dbb907547220d6dd
GBR580,2020-04-23,2020,United Kingdom,"On 23 April 2020, motorists staged a go-slow protest on the M6 around Walsall, driving below the speed limit and blocking traffic to draw attention to 'ALL forgotten frontline workers' fighting the coronavirus.",4c7dea00b0e1e3ad31cb16f2217982292678f91dd3f1165da6021b9f117c1a2c
DEU8004,2021-09-04,2021,Germany,"On 4 September 2021, around 60 people protested in Berlin - Tempelhof-Schoneberg to denounce police violence and call for an end to it.",f58a94dcff0f51157067b746a56dbc390576edc216148e9af403633d78e1616e
POR1483,2023-02-27,2023,Portugal,"On 27 February 2023, around 50 people held a protest at the door of the Municipal Assembly of Ourem (Santarem) to demand more family doctors in the municipality.",1878a8b4b179edffbfcfe8b89486a41e52a64b2a0b2a7432ecc9ed7aad7b4842
CYP1023,2022-03-09,2022,Cyprus,"On 9 March 2022, students rallied at their school yard in Nicosia and formed the peace sign with their bodies while singing 'Give peace a chance' to protest against the war in Ukraine.",3f5edc955e0f5af93406b00fb0815c3223cf2b37a9e3de71507c689c64a9d797
FRA2147,2020-06-12,2020,France,"On 12 June 2020, around 100 persons gathered in Nantes. They protested for the rights of women and of the LGBT community.",aa5c64501df9b5da2a1020e14735acb8ee80672d00d7a98f62549e907691c10e
ESP18532,2024-10-20,2024,Spain,"On 20 October 2024, around 6,500 people protested in Santa Cruz de Tenerife (Canarias) against the mass tourism model.",63606f7273b6ddf3411301de0c6a86af9333a540da959afbe85bd9786749d6b3
SWE5728,2024-05-30,2024,Sweden,"On 30 May 2024, activists from the Animal Save movement demonstrated in Stockholm to oppose animal rights violations, to promote animal welfare and plant-based diets.",59ebdbd2b6dc6abb0b597bb8a3b1a7badf17f6814a236da9323dacb83afaa4d8
GRC4840,2023-12-15,2023,Greece,"On 15 December 2023, flood-stricken farmers of Thessaly demanding immediate compensation lined-up their tractors on the side of the road at Platykambos.",a2e50150c55e57023e6b518d8bd37493018f51250e19177011853ec57b778dd4
GRC5746,2024-11-25,2024,Greece,"On 25 November 2024, on the International Day for the Elimination of Violence against Women, feminist and leftist organizations and collectives of the wider anti-establishment sector rallied and marched carrying banners and shouting slogans in two separate demonstrations in central Thessaloniki.",227634088b76e8f34c69f1a5c5a98ce3c8d1b251eb4816ad0e6d4dd751f611b6
DEU811,2020-02-21,2020,Germany,"On 21 February 2020, between 20000 and 60000 people, including the FFF, students, Kurds, the MPLD, the women association Courage, workers, IG Metal, Verdi, and Green party politicians, protested in Hamburg (Hamburg) for more action against climate change and also commemorated the victims of the Hanau attack.",d04c4446292f794a3d7959e03c9b96204b2538fa4c3d28ef40a5ff86a6a91564
POR237,2020-09-26,2020,Portugal,"On 26 September 2020, citizens called by the General Confederation of Portuguese Workers (CGTP) protested in Porto demanding wage increases. Protesters demanded to set the minimum wage salary 850 euros per month.",dd12ca4db6d0502d56204e4e76424dc4a3e05c9e1ea603c6197f530f8ea9b1fb
ROU3740,2026-04-20,2026,Romania,"On 20 April 2026, several hundred people gathered in Victory Square in Bucharest (Municipality of Bucharest) in a rally supporting the Prime Minister, after the Social Democratic Party announced the withdrawal of its political support for the government. Protesters waved Romanian and EU flags, and a former Transport Minister who joined the rally was heckled and escorted out of the crowd by gendarmes after being confronted by another protester.",b2880a278578c0a4edbb5f13ea84cfdbe8d8082568f3d5ce31aa94c2945928d4
FIN1261,2024-03-15,2024,Finland,"On 15 March 2024, environmental activists, including Fridays for Future members, demonstrated outside of the Parliament in Helsinki to draw attention to environmental problems and to demand action against climate change.",353daff6523f9ec47caee19f93b351487581c788cd8164393255ddba95a60a39
FRA26947,2023-06-29,2023,France,"On 29 June 2023, overnight, rioters vandalized public facilities and shops in Verneuil-sur-Avre. The event was part of a national wave of riots and demonstrations denouncing police violence and demanding justice in the wake of the shooting and subsequent death of 17-year-old Nahel M. by a police officer in Nanterre on 27 June 2023.",43b5df2858610d634793ffe3338da6ea21da6506b9c22eb6f3d5436e41326867
