event_id_cnty,event_date,year,country,notes,note_hash
MDA949,2021-08-13,2021,Moldova,"On 13 August 2021, several animal rights defenders protested outside the City Council in Chisinau, demanding the resignation of a recently appointed head of the department responsible for animal management in the capital city and complaining about the slow advancement of sterilization programs.",30a60316c1eb92dd14b60d13ede870f5eb8d6ebb25c9ab7b78025849c5d9dd59
MDA982,2021-12-03,2021,Moldova,"On 3 December 2021, hundreds of small entrepreneurs protested in Comrat over the decision of the regional authorities to revoke a law withdrawing their licenses.",43185341d01228cd85037e2bebb407f69104c1811b26aa7e60de4c400277b27c
MDA998,2021-12-21,2021,Moldova,"On 21 December 2021, AUR members, including an AUR local councilor, protested outside the Health Ministry building in Chisinau, demanding the resignation of the minister over her incompetence and lack of management skills, which allegedly incite anti-vaccine sentiments.",baf3489ba3d586318df254a667902d9a68722691dffdd21675feba66668af2d2
MKD1022,2023-09-12,2023,North Macedonia,"On 12 September 2023, pensioners protested in Tetovo as part of weeks-long protests demanding a linear increase of pensions for all retirees and better protections for those who are not actively in the workforce.",af52f1c8a56c834d73f963f88d0a46c737a51f46ef88e92766d308a18d0e11b5
MKD1048,2023-10-03,2023,North Macedonia,"On 3 October 2023, pensioners protested in Negotino as they demand a liner increase in pensions for all categories of retirees across the country.",421d771a7151bc82e06bc40ea3436318b86ea42e5e3492235c8eaa00b03618a1
MKD1140,2024-03-21,2024,North Macedonia,"On 21 March 2024, students of the information technology faculty in Skopje protested demanding better facilities for them to study and take classes in.",8459594080352dee9effb1ef3db16f82dd6b1a1a8adbfe1d94606bb89b18ccae
MKD1148,2024-04-08,2024,North Macedonia,"On 8 April 2024, health workers and doctors protested in front of the House of Labor in Skopje demanding that the conditions of their employment change, including non-selective employment, better salaries and increased salary supplements.",898709ce9cbcf15a77c8eb1637322438f30f169bed0f9395b7aa400827d7ff6d
MKD1170,2024-04-29,2024,North Macedonia,"On 29 April 2024, residents of Prilep protested over concerns about the preservation of the natural and cultural surroundings of their area which they claim will be threatened by road constructions in the area. They opposed the blasting announced by the company 'Bechtel and Enka' which according to them threatens the four drinking water sources for Prilep and the surrounding area.",c7627123d45ba636a721968b289e445b20f0069429bf201dc5f37c148910e2da
MKD1178,2024-05-22,2024,North Macedonia,"On 22 May 2024, employees gathered in Kicevo and in all the subsidiaries of the Macedonian Postal service in protest to express their revolt and concern for the future of the company and for the preservation of their jobs, after a long period of huge financial crisis and poor organization of operations.",33462a0dced2ee94c01bceee39f93daac240fe1624aaeebbaca9e576ab150734
MKD1183,2024-05-22,2024,North Macedonia,"On 22 May 2024, employees gathered in Skopje and in all the subsidiaries of the Macedonian Postal service in protest to express their revolt and concern for the future of the company and for the preservation of their jobs, after a long period of huge financial crisis and poor organization of operations.",5871cc3fd2e40dd7e03fbb831602f565a609c32d967108f7ff9cf0f8f984c47f
MKD1236,2024-08-21,2024,North Macedonia,"On 21 August 2024, protesters from Sveti Nikole protested demanding a linear increase of pensions for all categories of pensions, a demand they had reiterated for months earlier this year. They are calling for massive nation-wide protests in the beginning in September since they deem the relevant authorities are not taking their requests seriously.",594db6a4801f6a2cb5d3808c0dafa783186fcfee0a87623544096d3a8d8eb952
MKD1254,2024-10-16,2024,North Macedonia,"On 16 October 2024, activist groups and representatives of people with disabilities protested in Skopje demanding more favorable policies for vulnerable groups and increased financing from the government for personal carers who help those with special needs.",45ec2d8e9c60145739a646b1cd9b1475125d4d135854b364420684f41fb6fbd4
MKD1281,2024-12-17,2024,North Macedonia,"On 17 December 2024, parents of students from the Ljuben Lape Elementary School and residents of the Aerodrom neighborhood in Skopje held a peaceful protest in front of the school this morning, demanding that the problem with the unsafe intersection at Vasko Karangjeleski and Kosta Novakovic streets be resolved. They say that the safety of students, parents, residents in this area and other road users is seriously threatened.",147ef59cf0e96f753181c955390d77ce898befb4937fde9f3a7c487b4b7359ce
MKD1359,2025-05-07,2025,North Macedonia,"On 7 May 2025, residents of the Krivogashtani region protested in Prilep due to construction work on the Prilep - Krivogashtani - Krushevo road that has been blocking their movement, agricultural work and daily life without, as they claim, being offered an appropriate alternative solution. Sections of the regional road have been under construction for over a year, and now the renovation of bridges will completely disrupt daily operations for around 10,000 residents of the region.",db178cc6a9812b425a26c8404d66f82299c2914de9bb30fadaeb6db4d3c1229d
MKD1394,2025-08-16,2025,North Macedonia,"On 16 August 2025, local residents and families participated in a commemorative protest in Kocani for the Puls nightclub tragedy, calling for accountability and safer roads while criticizing the restrictions on people from other cities from coming.",63f2d65ca359bd83fcb18d5c79e79634bf322736575fae7b5722785384d195a4
MKD1436,2025-10-28,2025,North Macedonia,"On 28 October 2025, workers at the public company 'Parks and Greenery' held another protest in Skopje over unpaid wages. They accused city authorities of negligence and demanded immediate financial redress.",05b138ffbf3b562847f4bc6982a9ce9d38e9aad7d4c64b1ac143108bd73e86b3
MKD1471,2026-01-26,2026,North Macedonia,"On 26 January 2026, transport operators, long-range bus and transport companies and smaller transporters protested by blocking truck traffic in Kriva Palanka. They demanded changes to the European Union entry and exit system to address restrictions on professional drivers' length of stay in the Schengen area. The protests were held across all the main border crossings in the country and lasted for several days.",edba9e3f83ccb5f901f3e8233dd99f672bf66262cba935af61c82cbb80f14aa2
MKD1473,2026-01-26,2026,North Macedonia,"On 26 January 2026, transport operators, long-range bus and transport companies and smaller transporters protested by blocking truck traffic in Mogila. They demanded changes to the European Union entry and exit system to address restrictions on professional drivers' length of stay in the Schengen area. The protests were held across all the main border crossings in the country and lasted for several days.",6835253a352d81b5be40a4806e384b73725977c61d302d07af68b3ce92630403
MKD1475,2026-01-26,2026,North Macedonia,"On 26 January 2026, transport operators, long-range bus and transport companies and smaller transporters protested by blocking truck traffic in Struga. They demanded changes to the European Union entry and exit system to address restrictions on professional drivers' length of stay in the Schengen area. The protests were held across all the main border crossings in the country and lasted for several days.",1ec794d9d71d6ec4acf73fb5f943aa2a9d9149044d48e4221d85aa1a0c13a8d0
MKD179,2019-06-29,2019,North Macedonia,"On 29 June 2019, the first Pride parade took place in Skopje, where hundreds called for an end to LGBT discrimination, carrying a rainbow flag. A counter march was organized by religious and 'pro-family' organizations. Both events were peaceful.",a5dab173ad9430c0d2dcba3b3742465276c0c830484c15ffc0defed68386b872
MKD198,2019-07-27,2019,North Macedonia,"On 27 or 28 July, about 100 people held a protest in Skopje amid leaked wiretapped recordings alleging misconduct of Democratic Union for Integration leaders.",80bb4d710c24fca5271723715183bb89e61e8d057c9c7bc143767c3462b36b2b
MKD242,2019-10-03,2019,North Macedonia,"On 3 October, 'Avtokomanda wants to breathe' initiative, joined by VMRO-DPMNE, held a protest in Skopje-Gazi Baba against air pollution and negligence of the institutions for environmental protection.",aeed13e794544cda5cb3ea00dd5e4aa85e61f1f5e1ed2cbb4ffc6bbf52ed470d
MKD273,2019-11-29,2019,North Macedonia,"On 29 November 2019, hundreds of citizens, youths, and cyclists joined the 'Fridays for Future' initiative and held a protest march in Skopje against air pollution and climate change.",c4e1fa7a5df66a271192bdb8c87a6d2df92044bb0818c0138ef4fd8f3e69e83b
MKD283,2019-12-14,2019,North Macedonia,"On 14 December 2019, about 100 citizens held a protest in Strumica against air pollution and demanded regular monitoring of air quality.",cc0e67e30f6016c94fa225d709707722f3821c71d02773e2ad79096c2a936588
MKD332,2020-04-28,2020,North Macedonia,"On 28 April 2020, truck drivers held a protest procession with their vehicles in the center of Skopje against the increased tax on fuel and called for government support for the transport sector, which was among the most affected businesses by the economic crisis during the coronavirus pandemic.",c8a176840da57c094dfaafae6c1e42a8bd76575ff8db064274f059409b4a840f
MKD407,2020-09-18,2020,North Macedonia,"On 18 September 2020, people protested in Zelino against the increase in electricity prices.",11819ff220a39f5b20926e24d3bc7235ce02c5187d0d08dae2c49fdf065aa629
MKD428,2020-09-27,2020,North Macedonia,"On 27 September 2020, people protested in Kicevo against the increase in electricity prices.",e7e2053364cfc60495ac959ce92960e259c4860c564a164faa918ebe6f95b284
MKD561,2021-02-27,2021,North Macedonia,"On 27 February 2021, entertainment workers from the Romani Ethnic Group protested in Kicevo, demanding financial aid and the lifting of coronavirus measures that prevent then from working.",5713f8f64ab23e89c1b68d1c6e1f02e87ec4e0b80fedb289b6b0d61b509da5ef
MKD588,2021-04-15,2021,North Macedonia,"On 15 April 2021, people, including KSS, drove about 350 vehicles for a demonstration in Skopje, demanding the improvement the socio-economic status of their members and all workers. The demonstrators demanded compliance with the laws in the field of labour, respect for the law on minimum wage and opposed pressure on the trade union leaders and the trade union.",ecd931d62b9a7d5d8e86f39326a9d056ac774eeb8cdeaaff96583064cc8a23f0
MKD601,2021-05-01,2021,North Macedonia,"On 1 May 2021, protesters organized by the Confederation of Free Trade Unions (KSS) and the Federation of Trade Unions of Macedonia (CCM) participated in a May Day demonstration in front of the Cabinet of Ministers in Skopje, demanding wage raises, automatic transformation of fixed-term labor contracts into permanent contracts after one year, longer maternity leave, higher compensation for workers on sick leave due to coronavirus, and an end to alleged political pressure of the government on trade unions.",130edc4c2ab36a8af060c99a31244c105e7003d09696ec8a5ed32e957e7a6b5a
MKD659,2021-07-17,2021,North Macedonia,"On 17 July 2021, residents of Bukovo and its neighborhood [coded to Ohrid] blocked a local road by slowly walking on, protesting against a local waste dump and alleged related pollution of water and air.",da108cd48c886ec08fd90c86412f80e43e9c2788c0f236fd7ff4fdffed7e9764
MKD660,2021-07-17,2021,North Macedonia,"On 17 July 2021, residents of Skopje gathered for a rally, demanding improvement of local social infrastructure, especially canalization and waste management.",2aaa598336ff6606501b09ad54bcece2b77163ef31b9081256093e6fe7bd9eb0
MKD745,2022-03-05,2022,North Macedonia,"On 5 March 2022, residents of Kocani protested in front of the Paper Mill, a paper production and repurposing plant, claiming that it is a cause of significant environmental concerns in the area.",2251487ee18438e48c1d27b8397df94aa4c96b0bbc3fc54f7b73e95764c1f05f
MKD797,2022-06-27,2022,North Macedonia,"On 27 June 2022, residents of Bogdanci protested against the state of disrepair they are continuously confronted with on the road from Bogdanci to Gevgelija, the main southern border crossing in the country.",07b90709bef1e24b8b7de60e6e685496906cddd66f9c0e478de3204d88b14906
